"","condition","risk"
"4609","d_I5",0
"4610","d_I5",0
"4611","d_I5",0
"4612","d_I5",0
"4613","d_I5",0
"4614","d_I5",0
"4615","d_I5",0
"4616","d_I5",0
"4617","d_I5",0
"4618","d_I5",0
"4619","d_I5",0
"4620","d_I5",0
"4621","d_I5",0
"4622","d_I5",5.49249232761895e-08
"4623","d_I5",3.4388523473261e-08
"4624","d_I5",2.15306725781517e-08
"4625","d_I5",1.34803653795146e-08
"4626","d_I5",8.44006387001883e-09
"4627","d_I5",5.28432841928606e-09
"4628","d_I5",3.30852079066801e-09
"4629","d_I5",2.07146655384349e-09
"4630","d_I5",1.29694632811095e-09
"4631","d_I5",8.12018785545376e-10
"4632","d_I5",5.08405317845018e-10
"4633","d_I5",3.18312820546396e-10
"4634","d_I5",1.99295802083554e-10
"4635","d_I5",1.24779186982948e-10
"4636","d_I5",7.81243958414279e-11
"4637","d_I5",4.89136509074228e-11
"4638","d_I5",3.06248360004702e-11
"4639","d_I5",1.91742177690912e-11
"4640","d_I5",1.20050636098767e-11
"4641","d_I5",7.51632089901477e-12
"4642","d_I5",4.70601335678111e-12
"4643","d_I5",2.9464208850527e-12
"4644","d_I5",1.84474657771716e-12
"4645","d_I5",1.15496501251755e-12
"4646","d_I5",7.23199278240827e-13
"4647","d_I5",4.52748949442139e-13
"4648","d_I5",2.83439938186802e-13
"4649","d_I5",1.77524661637563e-13
"4650","d_I5",1.11133324764978e-13
"4651","d_I5",6.96109836439973e-14
"4652","d_I5",4.35207425653061e-14
"4653","d_I5",2.73114864057789e-14
"4654","d_I5",1.70974345792274e-14
"4655","d_I5",1.06581410364015e-14
"4656","d_I5",2.99760216648792e-15
"4657","d_I5",1.88737914186277e-15
"4658","d_I5",1.11022302462516e-15
"4659","d_I5",7.7715611723761e-16
"4660","d_I5",4.44089209850063e-16
"4661","d_I5",3.33066907387547e-16
"4662","d_I5",2.22044604925031e-16
"4663","d_I5",1.11022302462516e-16
"4664","d_I5",1.11022302462516e-16
"4665","d_I5",0
"4666","d_I5",0
"4667","d_I5",0
"4668","d_I5",0
"4669","d_I5",0
"4670","d_I5",0
"4671","d_I5",0
"4672","d_I5",0
"4673","d_I5",0
"4674","d_I5",0
"4675","d_I5",0
"4676","d_I5",0
"4677","d_I5",0
"4678","d_I5",0
"4679","d_I5",0
"4680","d_I5",0
"4681","d_I5",0
"4682","d_I5",0
"4683","d_I5",0
"4684","d_I5",0
"4685","d_I5",0
"4686","d_I5",0
"4687","d_I5",0
"4688","d_I5",0
"4689","d_I5",0
"4690","d_I5",0
"4691","d_I5",0
"4692","d_I5",0
"4693","d_I5",0
"4694","d_I5",0
"4695","d_I5",0
"4696","d_I5",0
"4697","d_I5",0
"4698","d_I5",0
"4699","d_I5",0
"4700","d_I5",0
"4701","d_I5",0
"4702","d_I5",0
"4703","d_I5",0
"4704","d_I5",0
"4705","d_I5",0
"4706","d_I5",0
"4707","d_I5",0
"4708","d_I5",0
"4709","d_I5",0
"4710","d_I5",0
"4711","d_I5",0
"4712","d_I5",0
"4713","d_I5",0
"4714","d_I5",0
"4715","d_I5",0
"4716","d_I5",0
"4717","d_I5",0
"4718","d_I5",0
"4719","d_I5",0
"4720","d_I5",0
"4721","d_I5",0
"4722","d_I5",0
"4723","d_I5",0
"4724","d_I5",0
"4725","d_I5",0
"4726","d_I5",0
"4727","d_I5",0
"4728","d_I5",0
"4729","d_I5",0
"4730","d_I5",0
"4731","d_I5",0
"4732","d_I5",0
"4733","d_I5",0
"4734","d_I5",0
"4735","d_I5",0
"4736","d_I5",0
"4737","d_I5",0
"4738","d_I5",0
"4739","d_I5",0
"4740","d_I5",0
"4741","d_I5",0
"4742","d_I5",0
"4743","d_I5",0
"4744","d_I5",0
"4745","d_I5",0
"4746","d_I5",0
"4747","d_I5",0
"4748","d_I5",0
"4749","d_I5",0
"4750","d_I5",0
"4751","d_I5",0
"4752","d_I5",0
"4753","d_I5",0
"4754","d_I5",0
"4755","d_I5",0
"4756","d_I5",0
"4757","d_I5",0
"4758","d_I5",0
"4759","d_I5",0
"4760","d_I5",0
"4761","d_I5",0
"4762","d_I5",0
"4763","d_I5",0
"4764","d_I5",0
"4765","d_I5",0
"4766","d_I5",0
"4767","d_I5",0
"4768","d_I5",0
"4769","d_I5",0
"4770","d_I5",0
"4771","d_I5",0
"4772","d_I5",0
"4773","d_I5",0
"4774","d_I5",0
"4775","d_I5",5.49249232761895e-08
"4776","d_I5",3.4388523473261e-08
"4777","d_I5",2.15306725781517e-08
"4778","d_I5",1.34803653795146e-08
"4779","d_I5",8.44006387001883e-09
"4780","d_I5",5.28432841928606e-09
"4781","d_I5",3.30852079066801e-09
"4782","d_I5",2.07146655384349e-09
"4783","d_I5",1.29694632811095e-09
"4784","d_I5",8.12018785545376e-10
"4785","d_I5",5.08405317845018e-10
"4786","d_I5",3.18312820546396e-10
"4787","d_I5",1.99295802083554e-10
"4788","d_I5",1.24779186982948e-10
"4789","d_I5",7.81243958414279e-11
"4790","d_I5",4.89136509074228e-11
"4791","d_I5",3.06248360004702e-11
"4792","d_I5",1.91742177690912e-11
"4793","d_I5",1.20050636098767e-11
"4794","d_I5",7.51632089901477e-12
"4795","d_I5",4.70601335678111e-12
"4796","d_I5",2.9464208850527e-12
"4797","d_I5",1.84474657771716e-12
"4798","d_I5",1.15496501251755e-12
"4799","d_I5",7.23199278240827e-13
"4800","d_I5",4.52748949442139e-13
"4801","d_I5",2.83439938186802e-13
"4802","d_I5",1.77524661637563e-13
"4803","d_I5",1.11133324764978e-13
"4804","d_I5",6.96109836439973e-14
"4805","d_I5",4.35207425653061e-14
"4806","d_I5",2.73114864057789e-14
"4807","d_I5",1.70974345792274e-14
"4808","d_I5",1.06581410364015e-14
"4809","d_I5",6.66133814775094e-15
"4810","d_I5",4.21884749357559e-15
"4811","d_I5",2.66453525910038e-15
"4812","d_I5",1.66533453693773e-15
"4813","d_I5",9.99200722162641e-16
"4814","d_I5",6.66133814775094e-16
"4815","d_I5",4.44089209850063e-16
"4816","d_I5",2.22044604925031e-16
"4817","d_I5",1.11022302462516e-16
"4818","d_I5",1.11022302462516e-16
"4819","d_I5",1.11022302462516e-16
"4820","d_I5",0
"4821","d_I5",0
"4822","d_I5",0
"4823","d_I5",0
"4824","d_I5",0
"4825","d_I5",0
"4826","d_I5",0
"4827","d_I5",0
"4828","d_I5",0
"4829","d_I5",0
"4830","d_I5",0
"4831","d_I5",0
"4832","d_I5",0
"4833","d_I5",0
"4834","d_I5",0
"4835","d_I5",0
"4836","d_I5",0
"4837","d_I5",0
"4838","d_I5",0
"4839","d_I5",0
"4840","d_I5",0
"4841","d_I5",0
"4842","d_I5",0
"4843","d_I5",0
"4844","d_I5",0
"4845","d_I5",0
"4846","d_I5",0
"4847","d_I5",0
"4848","d_I5",0
"4849","d_I5",0
"4850","d_I5",0
"4851","d_I5",0
"4852","d_I5",0
"4853","d_I5",0
"4854","d_I5",0
"4855","d_I5",0
"4856","d_I5",0
"4857","d_I5",0
"4858","d_I5",0
"4859","d_I5",0
"4860","d_I5",0
"4861","d_I5",5.49249232761895e-08
"4862","d_I5",3.4388523473261e-08
"4863","d_I5",2.15306725781517e-08
"4864","d_I5",1.34803653795146e-08
"4865","d_I5",8.44006387001883e-09
"4866","d_I5",5.28432841928606e-09
"4867","d_I5",3.30852079066801e-09
"4868","d_I5",2.07146655384349e-09
"4869","d_I5",1.29694632811095e-09
"4870","d_I5",8.12018785545376e-10
"4871","d_I5",5.08405317845018e-10
"4872","d_I5",3.18312820546396e-10
"4873","d_I5",1.99295802083554e-10
"4874","d_I5",1.24779186982948e-10
"4875","d_I5",7.81243958414279e-11
"4876","d_I5",4.89136509074228e-11
"4877","d_I5",3.06248360004702e-11
"4878","d_I5",1.91742177690912e-11
"4879","d_I5",1.20050636098767e-11
"4880","d_I5",7.51632089901477e-12
"4881","d_I5",4.70601335678111e-12
"4882","d_I5",2.9464208850527e-12
"4883","d_I5",1.84474657771716e-12
"4884","d_I5",1.15496501251755e-12
"4885","d_I5",7.23199278240827e-13
"4886","d_I5",4.52748949442139e-13
"4887","d_I5",2.83439938186802e-13
"4888","d_I5",1.77524661637563e-13
"4889","d_I5",1.11133324764978e-13
"4890","d_I5",6.96109836439973e-14
"4891","d_I5",4.35207425653061e-14
"4892","d_I5",2.73114864057789e-14
"4893","d_I5",1.70974345792274e-14
"4894","d_I5",1.06581410364015e-14
"4895","d_I5",6.66133814775094e-15
"4896","d_I5",4.21884749357559e-15
"4897","d_I5",2.66453525910038e-15
"4898","d_I5",1.66533453693773e-15
"4899","d_I5",9.99200722162641e-16
"4900","d_I5",6.66133814775094e-16
"4901","d_I5",4.44089209850063e-16
"4902","d_I5",2.22044604925031e-16
"4903","d_I5",1.11022302462516e-16
"4904","d_I5",1.11022302462516e-16
"4905","d_I5",1.11022302462516e-16
"4906","d_I5",0
"4907","d_I5",0
"4908","d_I5",0
"4909","d_I5",0
"4910","d_I5",0
"4911","d_I5",0
"4912","d_I5",0
"4913","d_I5",0
"4914","d_I5",0
"4915","d_I5",0
"4916","d_I5",0
"4917","d_I5",0
"4918","d_I5",0
"4919","d_I5",0
"4920","d_I5",0
"4921","d_I5",0
"4922","d_I5",0
"4923","d_I5",0
"4924","d_I5",0
"4925","d_I5",0
"4926","d_I5",0
"4927","d_I5",0
"4928","d_I5",0
"4929","d_I5",0
"4930","d_I5",0
"4931","d_I5",0
"4932","d_I5",0
"4933","d_I5",0
"4934","d_I5",0
"4935","d_I5",0
"4936","d_I5",0
"4937","d_I5",0
"4938","d_I5",0
"4939","d_I5",0
"4940","d_I5",0
"4941","d_I5",0
"4942","d_I5",0
"4943","d_I5",0
"4944","d_I5",5.49249232761895e-08
"4945","d_I5",3.4388523473261e-08
"4946","d_I5",2.15306725781517e-08
"4947","d_I5",1.34803653795146e-08
"4948","d_I5",8.44006387001883e-09
"4949","d_I5",5.28432841928606e-09
"4950","d_I5",3.30852079066801e-09
"4951","d_I5",2.07146655384349e-09
"4952","d_I5",1.29694632811095e-09
"4953","d_I5",8.12018785545376e-10
"4954","d_I5",5.08405317845018e-10
"4955","d_I5",3.18312820546396e-10
"4956","d_I5",1.99295802083554e-10
"4957","d_I5",1.24779186982948e-10
"4958","d_I5",7.81243958414279e-11
"4959","d_I5",4.89136509074228e-11
"4960","d_I5",5.49555481121899e-08
"4961","d_I5",3.44076976910301e-08
"4962","d_I5",2.15426776417615e-08
"4963","d_I5",1.34878818114359e-08
"4964","d_I5",8.44476988337561e-09
"4965","d_I5",5.28727484017111e-09
"4966","d_I5",3.31036553724573e-09
"4967","d_I5",2.07262162987831e-09
"4968","d_I5",1.29766941636689e-09
"4969","d_I5",8.12471534494819e-10
"4970","d_I5",5.08688868805507e-10
"4971","d_I5",3.18490345208033e-10
"4972","d_I5",1.99406935408319e-10
"4973","d_I5",1.24848797966592e-10
"4974","d_I5",7.81679165839932e-11
"4975","d_I5",4.89409623938286e-11
"4976","d_I5",3.06419334350494e-11
"4977","d_I5",1.91849869324301e-11
"4978","d_I5",1.20117249480245e-11
"4979","d_I5",7.52053974650835e-12
"4980","d_I5",4.70856686973775e-12
"4981","d_I5",2.94808621958964e-12
"4982","d_I5",1.84574577843932e-12
"4983","d_I5",1.15563114633233e-12
"4984","d_I5",7.23532345148215e-13
"4985","d_I5",4.52970994047064e-13
"4986","d_I5",2.83661982791727e-13
"4987","d_I5",1.77635683940025e-13
"4988","d_I5",1.11133324764978e-13
"4989","d_I5",6.96109836439973e-14
"4990","d_I5",4.36317648677687e-14
"4991","d_I5",2.73114864057789e-14
"4992","d_I5",1.70974345792274e-14
"4993","d_I5",1.06581410364015e-14
"4994","d_I5",6.66133814775094e-15
"4995","d_I5",4.21884749357559e-15
"4996","d_I5",2.66453525910038e-15
"4997","d_I5",1.66533453693773e-15
"4998","d_I5",9.99200722162641e-16
"4999","d_I5",6.66133814775094e-16
"5000","d_I5",4.44089209850063e-16
"5001","d_I5",2.22044604925031e-16
"5002","d_I5",1.11022302462516e-16
"5003","d_I5",1.11022302462516e-16
"5004","d_I5",1.11022302462516e-16
"5005","d_I5",0
"5006","d_I5",0
"5007","d_I5",0
"5008","d_I5",0
"5009","d_I5",0
"5010","d_I5",0
"5011","d_I5",0
"5012","d_I5",0
"5013","d_I5",0
"5014","d_I5",0
"5015","d_I5",0
"5016","d_I5",0
"5017","d_I5",0
"5018","d_I5",0
"5019","d_I5",0
"5020","d_I5",0
"5021","d_I5",0
"5022","d_I5",0
"5023","d_I5",0
"5024","d_I5",0
"5025","d_I5",0
"5026","d_I5",0
"5027","d_I5",0
"5028","d_I5",0
"5029","d_I5",0
"5030","d_I5",0
"5031","d_I5",0
"5032","d_I5",0
"5033","d_I5",0
"5034","d_I5",0
"5035","d_I5",0
"5036","d_I5",0
"5037","d_I5",0
"5038","d_I5",0
"5039","d_I5",0
"5040","d_I5",0
"5041","d_I5",0
"5042","d_I5",0
"5043","d_I5",0
"5044","d_I5",0
"5045","d_I5",0
"5046","d_I5",0
"5047","d_I5",0
"5048","d_I5",0
"5049","d_I5",0
"5050","d_I5",0
"5051","d_I5",0
"5052","d_I5",0
"5053","d_I5",0
"5054","d_I5",0
"5055","d_I5",0
"5056","d_I5",0
"5057","d_I5",0
"5058","d_I5",0
"5059","d_I5",0
"5060","d_I5",0
"5061","d_I5",0
"5062","d_I5",0
"5063","d_I5",0
"5064","d_I5",0
"5065","d_I5",0
"5066","d_I5",0
"5067","d_I5",0
"5068","d_I5",0
"5069","d_I5",0
"5070","d_I5",0
"5071","d_I5",0
"5072","d_I5",0
"5073","d_I5",0
"5074","d_I5",0
"5075","d_I5",0
"5076","d_I5",0
"5077","d_I5",0
"5078","d_I5",0
"5079","d_I5",0
"5080","d_I5",0
"5081","d_I5",0
"5082","d_I5",0
"5083","d_I5",0
"5084","d_I5",0
"5085","d_I5",0
"5086","d_I5",0
"5087","d_I5",0
"5088","d_I5",0
"5089","d_I5",0
"5090","d_I5",0
"5091","d_I5",0
"5092","d_I5",0
"5093","d_I5",0
"5094","d_I5",0
"5095","d_I5",0
"5096","d_I5",0
"5097","d_I5",0
"5098","d_I5",0
"5099","d_I5",0
"5100","d_I5",0
"5101","d_I5",0
"5102","d_I5",0
"5103","d_I5",0
"5104","d_I5",0
"5105","d_I5",0
"5106","d_I5",0
"5107","d_I5",0
"5108","d_I5",0
"5109","d_I5",0
"5110","d_I5",5.49249232761895e-08
"5111","d_I5",1.51959023142467e-08
"5112","d_I5",9.51416245786874e-09
"5113","d_I5",5.95682203563541e-09
"5114","d_I5",3.72956943106573e-09
"5115","d_I5",2.33508534730476e-09
"5116","d_I5",1.46199818917836e-09
"5117","d_I5",9.15357789565974e-10
"5118","d_I5",5.73106007095703e-10
"5119","d_I5",3.58821972135104e-10
"5120","d_I5",2.24658625036511e-10
"5121","d_I5",1.40658928948767e-10
"5122","d_I5",8.80665540492487e-11
"5123","d_I5",5.51385603841936e-11
"5124","d_I5",3.45222739284168e-11
"5125","d_I5",2.16143769549149e-11
"5126","d_I5",1.35328415140634e-11
"5127","d_I5",8.47288905703181e-12
"5128","d_I5",5.30486765626392e-12
"5129","d_I5",3.32134320046862e-12
"5130","d_I5",2.07955874742538e-12
"5131","d_I5",1.30195854097792e-12
"5132","d_I5",8.1512574467979e-13
"5133","d_I5",5.49254336457139e-08
"5134","d_I5",3.43888429954475e-08
"5135","d_I5",2.15308726403407e-08
"5136","d_I5",1.34804907236941e-08
"5137","d_I5",8.44014225176437e-09
"5138","d_I5",5.28437749114374e-09
"5139","d_I5",3.30855154384579e-09
"5140","d_I5",2.07148587172412e-09
"5141","d_I5",1.29695831851961e-09
"5142","d_I5",8.12026335061944e-10
"5143","d_I5",5.08410091804024e-10
"5144","d_I5",3.18315818148562e-10
"5145","d_I5",1.99297689462696e-10
"5146","d_I5",1.24780408228276e-10
"5147","d_I5",7.81250619752427e-11
"5148","d_I5",4.89140949966327e-11
"5149","d_I5",3.06251690673776e-11
"5150","d_I5",1.91744398136962e-11
"5151","d_I5",1.20051746321792e-11
"5152","d_I5",7.51643192131723e-12
"5153","d_I5",4.70601335678111e-12
"5154","d_I5",2.9464208850527e-12
"5155","d_I5",1.84474657771716e-12
"5156","d_I5",1.15496501251755e-12
"5157","d_I5",7.23199278240827e-13
"5158","d_I5",4.52748949442139e-13
"5159","d_I5",2.83439938186802e-13
"5160","d_I5",1.77524661637563e-13
"5161","d_I5",1.11133324764978e-13
"5162","d_I5",6.96109836439973e-14
"5163","d_I5",4.35207425653061e-14
"5164","d_I5",2.73114864057789e-14
"5165","d_I5",1.70974345792274e-14
"5166","d_I5",1.06581410364015e-14
"5167","d_I5",6.66133814775094e-15
"5168","d_I5",4.21884749357559e-15
"5169","d_I5",2.66453525910038e-15
"5170","d_I5",1.66533453693773e-15
"5171","d_I5",9.99200722162641e-16
"5172","d_I5",6.66133814775094e-16
"5173","d_I5",4.44089209850063e-16
"5174","d_I5",2.22044604925031e-16
"5175","d_I5",1.11022302462516e-16
"5176","d_I5",1.11022302462516e-16
"5177","d_I5",1.11022302462516e-16
"5178","d_I5",0
"5179","d_I5",0
"5180","d_I5",0
"5181","d_I5",0
"5182","d_I5",0
"5183","d_I5",0
"5184","d_I5",0
"5185","d_I5",0
"5186","d_I5",0
"5187","d_I5",0
"5188","d_I5",0
"5189","d_I5",0
"5190","d_I5",0
"5191","d_I5",0
"5192","d_I5",0
"5193","d_I5",0
"5194","d_I5",0
"5195","d_I5",0
"5196","d_I5",0
"5197","d_I5",0
"5198","d_I5",0
"5199","d_I5",0
"5200","d_I5",0
"5201","d_I5",0
"5202","d_I5",0
"5203","d_I5",0
"5204","d_I5",0
"5205","d_I5",0
"5206","d_I5",0
"5207","d_I5",0
"5208","d_I5",0
"5209","d_I5",0
"5210","d_I5",0
"5211","d_I5",0
"5212","d_I5",0
"5213","d_I5",0
"5214","d_I5",0
"5215","d_I5",0
"5216","d_I5",0
"5217","d_I5",0
"5218","d_I5",0
"5219","d_I5",0
"5220","d_I5",0
"5221","d_I5",0
"5222","d_I5",0
"5223","d_I5",0
"5224","d_I5",0
"5225","d_I5",0
"5226","d_I5",0
"5227","d_I5",0
"5228","d_I5",0
"5229","d_I5",0
"5230","d_I5",0
"5231","d_I5",0
"5232","d_I5",0
"5233","d_I5",0
"5234","d_I5",0
"5235","d_I5",0
"5236","d_I5",0
"5237","d_I5",0
"5238","d_I5",0
"5239","d_I5",0
"5240","d_I5",0
"5241","d_I5",0
"5242","d_I5",0
"5243","d_I5",5.49249232761895e-08
"5244","d_I5",3.4388523473261e-08
"5245","d_I5",2.15306725781517e-08
"5246","d_I5",1.34803653795146e-08
"5247","d_I5",8.44006387001883e-09
"5248","d_I5",5.28432841928606e-09
"5249","d_I5",3.30852079066801e-09
"5250","d_I5",2.07146655384349e-09
"5251","d_I5",1.29694632811095e-09
"5252","d_I5",8.12018785545376e-10
"5253","d_I5",5.54333285940345e-08
"5254","d_I5",3.47068362938074e-08
"5255","d_I5",2.17299684912575e-08
"5256","d_I5",1.36051446775198e-08
"5257","d_I5",6.34431109869382e-08
"5258","d_I5",3.97217653214099e-08
"5259","d_I5",2.48698182048201e-08
"5260","d_I5",1.55710062621495e-08
"5261","d_I5",9.74901515071736e-09
"5262","d_I5",6.10386352573045e-09
"5263","d_I5",3.82163212186981e-09
"5264","d_I5",2.39272590629724e-09
"5265","d_I5",1.49808687677222e-09
"5266","d_I5",9.37953048563145e-10
"5267","d_I5",5.87252912964686e-10
"5268","d_I5",3.67679331425563e-10
"5269","d_I5",2.30204189044514e-10
"5270","d_I5",1.44130929413677e-10
"5271","d_I5",9.02404817537672e-11
"5272","d_I5",5.64995827900816e-11
"5273","d_I5",3.53744811221191e-11
"5274","d_I5",2.21479501405497e-11
"5275","d_I5",1.38667965998707e-11
"5276","d_I5",8.68205507487119e-12
"5277","d_I5",5.43587397316969e-12
"5278","d_I5",3.40338868198842e-12
"5279","d_I5",2.13085105116306e-12
"5280","d_I5",1.33415500869205e-12
"5281","d_I5",8.35331803727968e-13
"5282","d_I5",5.23026066900911e-13
"5283","d_I5",3.27404769961959e-13
"5284","d_I5",2.05058192648266e-13
"5285","d_I5",1.28341781646668e-13
"5286","d_I5",8.03801469828613e-14
"5287","d_I5",5.02931030155196e-14
"5288","d_I5",3.15303338993544e-14
"5289","d_I5",1.97619698383278e-14
"5290","d_I5",1.23234755733392e-14
"5291","d_I5",7.7715611723761e-15
"5292","d_I5",4.88498130835069e-15
"5293","d_I5",2.99760216648792e-15
"5294","d_I5",1.88737914186277e-15
"5295","d_I5",1.22124532708767e-15
"5296","d_I5",7.7715611723761e-16
"5297","d_I5",4.44089209850063e-16
"5298","d_I5",3.33066907387547e-16
"5299","d_I5",2.22044604925031e-16
"5300","d_I5",1.11022302462516e-16
"5301","d_I5",1.11022302462516e-16
"5302","d_I5",0
"5303","d_I5",0
"5304","d_I5",0
"5305","d_I5",0
"5306","d_I5",0
"5307","d_I5",0
"5308","d_I5",0
"5309","d_I5",0
"5310","d_I5",0
"5311","d_I5",0
"5312","d_I5",0
"5313","d_I5",0
"5314","d_I5",0
"5315","d_I5",0
"5316","d_I5",0
"5317","d_I5",0
"5318","d_I5",0
"5319","d_I5",0
"5320","d_I5",0
"5321","d_I5",0
"5322","d_I5",0
"5323","d_I5",0
"5324","d_I5",0
"5325","d_I5",0
"5326","d_I5",0
"5327","d_I5",0
"5328","d_I5",0
"5329","d_I5",0
"5330","d_I5",0
"5331","d_I5",0
"5332","d_I5",0
"5333","d_I5",0
"5334","d_I5",0
"5335","d_I5",0
"5336","d_I5",0
"5337","d_I5",0
"5338","d_I5",0
"5339","d_I5",0
"5340","d_I5",0
"5341","d_I5",0
"5342","d_I5",0
"5343","d_I5",0
"5344","d_I5",0
"5345","d_I5",0
"5346","d_I5",0
"5347","d_I5",0
"5348","d_I5",0
"5349","d_I5",0
"5350","d_I5",0
"5351","d_I5",0
"5352","d_I5",0
"5353","d_I5",0
"5354","d_I5",0
"5355","d_I5",0
"5356","d_I5",0
"5357","d_I5",0
"5358","d_I5",0
"5359","d_I5",0
"5360","d_I5",5.49249232761895e-08
"5361","d_I5",3.4388523473261e-08
"5362","d_I5",2.15306725781517e-08
"5363","d_I5",1.34803653795146e-08
"5364","d_I5",8.44006387001883e-09
"5365","d_I5",5.28432841928606e-09
"5366","d_I5",3.30852079066801e-09
"5367","d_I5",2.07146655384349e-09
"5368","d_I5",1.29694632811095e-09
"5369","d_I5",8.12018785545376e-10
"5370","d_I5",5.08405317845018e-10
"5371","d_I5",3.18312820546396e-10
"5372","d_I5",1.99295802083554e-10
"5373","d_I5",1.24779186982948e-10
"5374","d_I5",7.81243958414279e-11
"5375","d_I5",4.89136509074228e-11
"5376","d_I5",3.06248360004702e-11
"5377","d_I5",1.91742177690912e-11
"5378","d_I5",1.20050636098767e-11
"5379","d_I5",7.51632089901477e-12
"5380","d_I5",4.70601335678111e-12
"5381","d_I5",2.9464208850527e-12
"5382","d_I5",1.84474657771716e-12
"5383","d_I5",1.15496501251755e-12
"5384","d_I5",7.23199278240827e-13
"5385","d_I5",4.52748949442139e-13
"5386","d_I5",2.83439938186802e-13
"5387","d_I5",1.77524661637563e-13
"5388","d_I5",1.11133324764978e-13
"5389","d_I5",6.96109836439973e-14
"5390","d_I5",4.35207425653061e-14
"5391","d_I5",2.73114864057789e-14
"5392","d_I5",1.70974345792274e-14
"5393","d_I5",1.06581410364015e-14
"5394","d_I5",6.66133814775094e-15
"5395","d_I5",4.21884749357559e-15
"5396","d_I5",2.66453525910038e-15
"5397","d_I5",1.66533453693773e-15
"5398","d_I5",9.99200722162641e-16
"5399","d_I5",6.66133814775094e-16
"5400","d_I5",4.44089209850063e-16
"5401","d_I5",2.22044604925031e-16
"5402","d_I5",1.11022302462516e-16
"5403","d_I5",1.11022302462516e-16
"5404","d_I5",1.11022302462516e-16
"5405","d_I5",0
"5406","d_I5",0
"5407","d_I5",0
"5408","d_I5",0
"5409","d_I5",0
"5410","d_I5",0
"5411","d_I5",0
"5412","d_I5",0
"5413","d_I5",0
"5414","d_I5",0
"5415","d_I5",0
"5416","d_I5",0
"5417","d_I5",0
"5418","d_I5",0
"5419","d_I5",0
"5420","d_I5",0
"5421","d_I5",0
"5422","d_I5",0
"5423","d_I5",0
"5424","d_I5",0
"5425","d_I5",0
"5426","d_I5",0
"5427","d_I5",0
"5428","d_I5",0
"5429","d_I5",0
"5430","d_I5",0
"5431","d_I5",0
"5432","d_I5",0
"5433","d_I5",0
"5434","d_I5",0
"5435","d_I5",0
"5436","d_I5",5.49249232761895e-08
"5437","d_I5",3.4388523473261e-08
"5438","d_I5",2.15306725781517e-08
"5439","d_I5",1.34803653795146e-08
"5440","d_I5",8.44006387001883e-09
"5441","d_I5",5.28432841928606e-09
"5442","d_I5",3.30852079066801e-09
"5443","d_I5",2.07146655384349e-09
"5444","d_I5",1.29694632811095e-09
"5445","d_I5",8.12018785545376e-10
"5446","d_I5",5.08405317845018e-10
"5447","d_I5",3.18312820546396e-10
"5448","d_I5",1.99295802083554e-10
"5449","d_I5",1.24779186982948e-10
"5450","d_I5",7.81243958414279e-11
"5451","d_I5",4.89136509074228e-11
"5452","d_I5",3.06248360004702e-11
"5453","d_I5",1.91742177690912e-11
"5454","d_I5",1.20050636098767e-11
"5455","d_I5",7.51632089901477e-12
"5456","d_I5",4.70601335678111e-12
"5457","d_I5",2.9464208850527e-12
"5458","d_I5",1.84474657771716e-12
"5459","d_I5",1.15496501251755e-12
"5460","d_I5",7.23199278240827e-13
"5461","d_I5",4.52748949442139e-13
"5462","d_I5",2.83439938186802e-13
"5463","d_I5",1.77524661637563e-13
"5464","d_I5",1.11133324764978e-13
"5465","d_I5",6.96109836439973e-14
"5466","d_I5",4.35207425653061e-14
"5467","d_I5",2.73114864057789e-14
"5468","d_I5",1.70974345792274e-14
"5469","d_I5",1.06581410364015e-14
"5470","d_I5",6.66133814775094e-15
"5471","d_I5",4.21884749357559e-15
"5472","d_I5",2.66453525910038e-15
"5473","d_I5",1.66533453693773e-15
"5474","d_I5",9.99200722162641e-16
"5475","d_I5",6.66133814775094e-16
"5476","d_I5",4.44089209850063e-16
"5477","d_I5",2.22044604925031e-16
"5478","d_I5",1.11022302462516e-16
"5479","d_I5",1.11022302462516e-16
"5480","d_I5",1.11022302462516e-16
"5481","d_I5",0
"5482","d_I5",0
"5483","d_I5",0
"5484","d_I5",0
"5485","d_I5",0
"5486","d_I5",0
"5487","d_I5",0
"5488","d_I5",0
"5489","d_I5",0
"5490","d_I5",0
"5491","d_I5",0
"5492","d_I5",0
"5493","d_I5",0
"5494","d_I5",0
"5495","d_I5",0
"5496","d_I5",0
"5497","d_I5",0
"5498","d_I5",0
"5499","d_I5",0
"5500","d_I5",0
"5501","d_I5",0
"5502","d_I5",0
"5503","d_I5",0
"5504","d_I5",0
"5505","d_I5",0
"5506","d_I5",0
"5507","d_I5",0
"5508","d_I5",0
"5509","d_I5",0
"5510","d_I5",0
"5511","d_I5",0
"5512","d_I5",0
"5513","d_I5",0
"5514","d_I5",0
"5515","d_I5",0
"5516","d_I5",0
"5517","d_I5",0
"5518","d_I5",0
"5519","d_I5",0
"5520","d_I5",0
"5521","d_I5",0
"5522","d_I5",0
"5523","d_I5",0
"5524","d_I5",0
"5525","d_I5",0
"5526","d_I5",0
"5527","d_I5",0
"5528","d_I5",0
"5529","d_I5",0
"5530","d_I5",0
"5531","d_I5",0
"5532","d_I5",0
"5533","d_I5",0
"5534","d_I5",0
"5535","d_I5",0
"5536","d_I5",0
"5537","d_I5",0
"5538","d_I5",0
"5539","d_I5",0
"5540","d_I5",0
"5541","d_I5",0
"5542","d_I5",0
"5543","d_I5",0
